Timestamp,Open,High,Low,Close
,BTC-USD,BTC-USD,BTC-USD,BTC-USD
1610150400,40788.64,41436.35,38980.88,40254.55
1610236800,40254.22,41420.19,35984.63,38356.44
1610323200,38346.53,38346.53,30549.60,35566.66
1610409600,35516.36,36568.53,32697.98,33922.96
1610496000,33915.12,37599.96,32584.67,37316.36
1610582400,37325.11,39966.41,36868.56,39187.33
1610668800,39156.71,39577.71,34659.59,36825.37
1610755200,36821.65,37864.37,35633.55,36178.14
1610841600,36163.65,36722.35,34069.32,35791.28
1610928000,35792.24,37299.29,34883.84,36630.07
1611014400,36642.23,37755.89,36069.80,36069.80
1611100800,36050.11,36378.33,33570.48,35547.75
1611187200,35549.40,35552.68,30250.75,30825.70
1611273600,30817.62,33811.85,28953.37,33005.76
1611360000,32985.76,33360.98,31493.16,32067.64
1611446400,32064.38,32944.01,31106.69,32289.38
1611532800,32285.80,34802.74,32087.79,32366.39
1611619200,32358.61,32794.55,31030.27,32569.85
1611705600,32564.03,32564.03,29367.14,30432.55
1611792000,30441.04,33858.31,30023.21,33466.10
1611878400,34318.67,38406.26,32064.81,34316.39
1611964800,34295.93,34834.71,32940.19,34269.52
1612051200,34270.88,34288.33,32270.18,33114.36
1612137600,33114.58,34638.21,32384.23,33537.18
1612224000,33533.20,35896.88,33489.22,35510.29
1612310400,35510.82,37480.19,35443.98,37472.09
1612396800,37475.11,38592.18,36317.50,36926.07
1612483200,36931.55,38225.91,36658.76,38144.31
1612569600,38138.39,40846.55,38138.39,39266.01
1612656000,39250.19,39621.84,37446.15,38903.44
1612742400,38886.83,46203.93,38076.32,46196.46
1612828800,46184.99,48003.72,45166.96,46481.11
1612915200,46469.76,47145.57,43881.15,44918.18
1613001600,44898.71,48463.47,44187.76,47909.33
1613088000,47877.04,48745.73,46424.98,47504.85
1613174400,47491.20,48047.75,46392.28,47105.52
1613260800,47114.51,49487.64,47114.51,48717.29
1613347200,48696.54,48875.57,46347.48,47945.06
1613433600,47944.46,50341.10,47201.30,49199.87
1613520000,49207.28,52533.91,49072.38,52149.01
1613606400,52140.97,52474.11,51015.77,51679.80
1613692800,51675.98,56113.65,50937.28,55888.13
1613779200,55887.34,57505.23,54626.56,56099.52
1613865600,56068.57,58330.57,55672.61,57539.95
1613952000,57532.74,57533.39,48967.57,54207.32
1614038400,54204.93,54204.93,45290.59,48824.43
1614124800,48835.09,51290.14,47213.50,49705.33
1614211200,49709.08,51948.97,47093.85,47093.85
1614297600,47180.46,48370.79,44454.84,46339.76
1614384000,46344.77,48253.27,45269.03,46188.45
1614470400,46194.02,46716.43,43241.62,45137.77
1614556800,45159.50,49784.02,45115.09,49631.24
1614643200,49612.11,50127.51,47228.84,48378.99
1614729600,48415.82,52535.14,48274.32,50538.24
1614816000,50522.30,51735.09,47656.93,48561.17
1614902400,48527.03,49396.43,46542.52,48927.30
1614988800,48899.23,49147.22,47257.53,48912.38
1615075200,48918.68,51384.37,48918.68,51206.69
1615161600,51174.12,52314.07,49506.05,52246.52
1615248000,52272.97,54824.12,51981.83,54824.12
1615334400,54824.01,57258.25,53290.89,56008.55
1615420800,55963.18,58091.06,54484.59,57805.12
1615507200,57821.22,57996.62,55376.65,57332.09
1615593600,57343.37,61683.86,56217.97,61243.09
1615680000,61221.13,61597.92,59302.32,59302.32
1615766400,59267.43,60540.99,55393.16,55907.20
1615852800,55840.79,56833.18,53555.03,56804.90
1615939200,56825.83,58969.82,54528.63,58870.89
1616025600,58893.08,60116.25,54253.58,57858.92
1616112000,57850.44,59498.38,56643.70,58346.65
1616198400,58332.26,60031.29,58213.30,58313.64
1616284800,58309.91,58767.90,56005.62,57523.42
1616371200,57517.89,58471.48,54288.16,54529.14
1616457600,54511.66,55985.44,53470.70,54738.95
1616544000,54710.49,57262.38,52514.33,52774.27
1616630400,52726.75,53392.39,50856.57,51704.16
1616716800,51683.01,55137.31,51579.86,55137.31
1616803200,55137.57,56568.21,54242.91,55973.51
1616889600,55974.94,56610.31,55071.11,55950.75
1616976000,55947.90,58342.10,55139.34,57750.20
1617062400,57750.13,59447.22,57251.55,58917.69
1617148800,58930.28,59930.03,57726.42,58918.83
1617235200,58926.56,59586.07,58505.28,59095.81
1617321600,59098.88,60267.19,58869.28,59384.31
1617408000,59397.41,60110.27,57603.89,57603.89
1617494400,57604.84,58913.75,57168.68,58758.55
1617580800,58760.88,59891.30,57694.82,59057.88
1617667200,59171.93,59479.58,57646.81,58192.36
1617753600,58186.51,58731.14,55604.02,56048.94
1617840000,56099.91,58338.74,55879.09,58323.95
1617926400,58326.56,58937.05,57807.86,58245.00
1618012800,58253.78,61276.66,58038.71,59793.23
1618099200,59846.23,60790.55,59289.80,60204.96
1618185600,60175.95,61253.04,59589.88,59893.45
1618272000,59890.02,63742.29,59869.96,63503.46
1618358400,63523.75,64863.10,61554.80,63109.70
1618444800,63075.20,63821.67,62208.96,63314.01
1618531200,63258.50,63594.72,60222.53,61572.79
1618617600,61529.92,62572.18,60361.35,60683.82
1618704000,60701.89,61057.46,52829.54,56216.18
1618790400,56191.59,57520.05,54368.59,55724.27
1618876800,55681.79,57062.15,53448.05,56473.03
1618963200,56471.13,56757.97,53695.47,53906.09
1619049600,53857.11,55410.23,50583.81,51762.27
1619136000,51739.81,52120.79,47714.66,51093.65
1619222400,51143.23,51167.56,48805.29,50050.87
1619308800,50052.83,50506.02,47159.48,49004.25
1619395200,49077.79,54288.00,48852.80,54021.75
1619481600,54030.30,55416.96,53319.19,55033.12
1619568000,55036.64,56227.21,53887.92,54824.70
1619654400,54858.09,55115.84,52418.03,53555.11
1619740800,53568.66,57900.72,53129.60,57750.18
1619827200,57714.66,58448.34,57052.27,57828.05
1619913600,57825.86,57902.59,56141.91,56631.08
1620000000,56620.27,58973.31,56590.87,57200.29
1620086400,57214.18,57214.18,53191.43,53333.54
1620172800,53252.16,57911.36,52969.05,57424.01
1620259200,57441.31,58363.32,55382.51,56396.52
1620345600,56413.95,58606.63,55321.85,57356.40
1620432000,57352.77,59464.61,56975.21,58803.78
1620518400,58877.39,59210.88,56482.00,58232.32
1620604800,58250.87,59519.36,54071.46,55859.80
1620691200,55847.24,56872.54,54608.65,56704.57
1620777600,56714.53,57939.36,49150.54,49150.54
1620864000,49735.43,51330.84,46980.02,49716.19
1620950400,49682.98,51438.12,48868.58,49880.54
1621036800,49855.50,50639.66,46664.14,46760.19
1621123200,46716.64,49720.04,43963.35,46456.06
1621209600,46415.90,46623.56,42207.29,43537.51
1621296000,43488.06,45812.46,42367.83,42909.40
1621382400,42944.98,43546.12,30681.50,37002.44
1621468800,36753.67,42462.98,35050.62,40782.74
1621555200,40596.95,42172.17,33616.45,37304.69
1621641600,37371.03,38831.05,35383.68,37536.63
1621728000,37531.45,38289.22,31227.34,34770.58
1621814400,34700.36,39835.14,34551.08,38705.98
1621900800,38795.78,39776.35,36581.43,38402.22
1621987200,38392.62,40782.08,37905.84,39294.20
1622073600,39316.89,40379.62,37247.90,38436.97
1622160000,38507.08,38856.97,34779.04,35697.61
1622246400,35684.16,37234.50,33693.93,34616.07
1622332800,34607.41,36400.67,33520.74,35678.13
1622419200,35658.59,37468.25,34241.95,37332.86
1622505600,37293.79,37896.73,35787.09,36684.93
1622592000,36699.92,38231.34,35966.31,37575.18
1622678400,37599.41,39478.95,37243.97,39208.77
1622764800,39242.48,39242.48,35717.72,36894.41
1622851200,36880.16,37917.71,34900.41,35551.96
1622937600,35538.61,36436.42,35304.58,35862.38
1623024000,35835.27,36790.57,33480.64,33560.71
1623110400,33589.52,34017.39,31114.44,33472.63
1623196800,33416.98,37537.37,32475.87,37345.12
1623283200,37389.52,38334.32,35847.59,36702.60
1623369600,36697.03,37608.70,36044.45,37334.40
1623456000,37340.14,37408.93,34728.19,35552.52
1623542400,35555.79,39322.78,34864.11,39097.86
1623628800,39016.97,40978.36,38757.29,40218.48
1623715200,40427.17,41295.27,39609.47,40406.27
1623801600,40168.69,40516.78,38176.04,38347.06
1623888000,38341.42,39513.67,37439.68,38053.50
1623974400,38099.48,38187.26,35255.86,35787.25
1624060800,35854.53,36457.80,34933.06,35615.87
1624147200,35563.14,36059.48,33432.07,35698.30
1624233600,35641.14,35721.64,31295.94,31676.69
1624320000,31622.38,33292.45,28893.62,32505.66
1624406400,32515.71,34753.41,31772.63,33723.03
1624492800,33682.80,35228.85,32385.21,34662.44
1624579200,34659.11,35487.25,31350.88,31637.78
1624665600,31594.66,32637.59,30184.50,32186.28
1624752000,32287.52,34656.13,32071.76,34649.64
1624838400,34679.12,35219.89,33902.07,34434.34
1624924800,34475.56,36542.11,34252.48,35867.78
1625011200,35908.39,36074.76,34086.15,35040.84
1625097600,35035.98,35035.98,32883.78,33572.12
1625184000,33549.60,33939.59,32770.68,33897.05
1625270400,33854.42,34909.26,33402.70,34668.55
1625356800,34665.57,35937.57,34396.48,35287.78
1625443200,35284.34,35284.34,33213.66,33746.00
1625529600,33723.51,35038.54,33599.92,34235.20
1625616000,34225.68,34997.66,33839.29,33855.33
1625702400,33889.61,33907.91,32133.18,32877.37
1625788800,32861.67,34042.29,32318.88,33798.01
1625875200,33811.24,34209.07,33116.01,33520.52
1625961600,33509.08,34584.70,33346.74,34240.19
1626048000,34254.02,34592.16,32697.31,33155.85
1626134400,33125.47,33327.10,32261.42,32702.03
1626220800,32723.85,33061.40,31639.12,32822.35
1626307200,32827.88,33159.64,31175.71,31780.73
1626393600,31841.55,32218.41,31100.67,31421.54
1626480000,31397.31,31935.95,31223.99,31533.07
1626566400,31533.88,32399.00,31215.49,31796.81
1626652800,31800.01,31885.86,30563.73,30817.83
1626739200,30838.29,31006.19,29360.96,29807.35
1626825600,29796.29,32752.33,29526.18,32110.69
1626912000,32138.87,32576.40,31745.30,32313.11
1626998400,32305.96,33581.55,32057.89,33581.55
1627084800,33593.73,34490.39,33424.86,34292.45
1627171200,34290.29,35364.93,33881.84,35350.19
1627257600,35384.03,40499.68,35287.31,37337.54
1627344000,37276.04,39406.94,36441.73,39406.94
1627430400,39503.19,40816.07,38862.44,39995.91
1627516800,39995.45,40593.07,39352.06,40008.42
1627603200,40027.48,42235.55,38397.36,42235.55
1627689600,42196.30,42231.45,41110.83,41626.20
1627776000,41460.84,42541.68,39540.94,39974.89
1627862400,39907.26,40419.18,38746.35,39201.95
1627948800,39178.40,39750.03,37782.05,38152.98
1628035200,38213.33,39952.30,37589.16,39747.50
1628121600,39744.52,41341.93,37458.00,40869.55
1628208000,40865.87,43271.66,39932.18,42816.50
1628294400,42832.80,44689.86,42618.57,44555.80
1628380800,44574.44,45282.35,43331.91,43798.12
1628467200,43791.93,46456.83,42848.69,46365.40
1628553600,46280.85,46637.99,44705.55,45585.03
1628640000,45599.70,46735.63,45351.71,45593.64
1628726400,45576.88,46228.91,43861.45,44428.29
1628812800,44439.69,47831.98,44282.42,47793.32
1628899200,47810.69,48098.68,46177.63,47096.95
1628985600,47096.67,47357.11,45579.59,47047.00
1629072000,47019.96,47998.10,45700.32,46004.48
1629158400,45936.46,47139.57,44512.42,44695.36
1629244800,44686.75,45952.06,44364.03,44801.19
1629331200,44741.88,46970.76,43998.32,46717.58
1629417600,46723.12,49342.15,46650.71,49339.18
1629504000,49327.07,49717.02,48312.20,48905.49
1629590400,48869.11,49471.61,48199.94,49321.65
1629676800,49291.68,50482.08,49074.61,49546.15
1629763200,49562.35,49878.77,47687.12,47706.12
1629849600,47727.26,49202.88,47163.61,48960.79
1629936000,49002.64,49347.58,46405.78,46942.22
1630022400,46894.55,49112.79,46394.28,49058.67
1630108800,49072.59,49283.50,48499.24,48902.40
1630195200,48911.25,49644.11,47925.86,48829.83
1630281600,48834.85,48925.61,46950.27,47054.98
1630368000,47024.34,48189.55,46750.09,47166.69
1630454400,47099.77,49111.09,46562.44,48847.03
1630540800,48807.85,50343.42,48652.32,49327.72
1630627200,49288.25,50982.27,48386.09,50025.38
1630713600,50009.32,50545.58,49548.78,49944.62
1630800000,49937.86,51868.68,49538.60,51753.41
1630886400,51769.00,52700.94,51053.68,52633.54
1630972800,52660.48,52853.77,43285.21,46811.13
1631059200,46827.76,47334.05,44561.39,46091.39
1631145600,45774.74,47261.95,45669.74,46391.42
1631232000,46396.66,47031.74,44344.48,44883.91
1631318400,44869.84,45969.29,44818.27,45201.46
1631404800,45206.63,46364.88,44790.46,46063.27
1631491200,46057.21,46598.68,43591.32,44963.07
1631577600,44960.05,47218.12,44752.33,47092.49
1631664000,47098.00,48450.47,46773.33,48176.35
1631750400,48158.91,48486.83,47079.56,47783.36
1631836800,47771.00,48160.92,46832.52,47267.52
1631923200,47273.53,48791.78,47087.29,48278.36
1632009600,48268.86,48328.37,46919.80,47260.22
1632096000,47261.41,47328.20,42598.91,42843.80
1632182400,43012.23,43607.61,39787.61,40693.68
1632268800,40677.95,43978.62,40625.63,43574.51
1632355200,43560.30,44942.18,43109.34,44895.10
1632441600,44894.30,45080.49,40936.56,42839.75
1632528000,42840.89,42996.26,41759.92,42716.59
1632614400,42721.63,43919.30,40848.46,43208.54
1632700800,43234.18,44313.25,42190.63,42235.73
1632787200,42200.90,42775.14,40931.66,41034.54
1632873600,41064.98,42545.26,40829.67,41564.36
1632960000,41551.27,44092.60,41444.58,43790.89
1633046400,43816.74,48436.01,43320.02,48116.94
1633132800,48137.47,48282.06,47465.50,47711.49
1633219200,47680.03,49130.69,47157.29,48199.95
1633305600,48208.91,49456.78,47045.00,49112.90
1633392000,49174.96,51839.98,49072.84,51514.81
1633478400,51486.66,55568.46,50488.19,55361.45
1633564800,55338.62,55338.62,53525.47,53805.98
1633651200,53802.14,55922.98,53688.05,53967.85
1633737600,53929.78,55397.95,53735.14,54968.22
1633824000,54952.82,56401.30,54264.26,54771.58
1633910400,54734.12,57793.04,54519.77,57484.79
1633996800,57526.83,57627.88,54477.97,56041.06
1634083200,56038.26,57688.66,54370.97,57401.10
1634169600,57372.83,58478.73,56957.07,57321.52
1634256000,57345.90,62757.13,56868.14,61593.95
1634342400,61609.53,62274.48,60206.12,60892.18
1634428800,60887.65,61645.52,59164.47,61553.62
1634515200,61548.80,62614.66,60012.76,62026.08
1634601600,62043.16,64434.54,61622.93,64261.99
1634688000,64284.59,66930.39,63610.68,65992.84
1634774400,66002.23,66600.55,62117.41,62210.17
1634860800,62237.89,63715.02,60122.80,60692.27
1634947200,60694.63,61743.88,59826.52,61393.62
1635033600,61368.34,61505.80,59643.34,60930.84
1635120000,60893.93,63729.32,60691.80,63039.82
1635206400,63032.76,63229.03,59991.16,60363.79
1635292800,60352.00,61435.18,58208.19,58482.39
1635379200,58470.73,62128.63,58206.92,60622.14
1635465600,60624.87,62927.61,60329.96,62227.96
1635552000,62239.36,62330.14,60918.39,61888.83
1635638400,61850.49,62406.17,60074.33,61318.96
1635724800,61320.45,62419.00,59695.18,61004.41
1635811200,60963.25,64242.79,60673.05,63226.40
1635897600,63254.34,63516.94,61184.24,62970.05
1635984000,62941.80,63123.29,60799.66,61452.23
1636070400,61460.08,62541.47,60844.61,61125.68
1636156800,61068.88,61590.68,60163.78,61527.48
1636243200,61554.92,63326.99,61432.49,63326.99
1636329600,63344.07,67673.74,63344.07,67566.83
1636416000,67549.73,68530.34,66382.06,66971.83
1636502400,66953.34,68789.62,63208.11,64995.23
1636588800,64978.89,65579.02,64180.49,64949.96
1636675200,64863.98,65460.82,62333.91,64155.94
1636761600,64158.12,64915.68,63303.73,64469.53
1636848000,64455.37,65495.18,63647.81,65466.84
1636934400,65521.29,66281.57,63548.14,63557.87
1637020800,63721.20,63721.20,59016.34,60161.25
1637107200,60139.62,60823.61,58515.41,60368.01
1637193600,60360.14,60948.50,56550.79,56942.14
1637280000,56896.13,58351.11,55705.18,58119.58
1637366400,58115.08,59859.88,57469.73,59697.20
1637452800,59730.51,60004.43,58618.93,58730.48
1637539200,58706.85,59266.36,55679.84,56289.29
1637625600,56304.55,57875.52,55632.76,57569.07
1637712000,57565.85,57803.07,55964.22,56280.43
1637798400,57165.42,59367.97,57146.68,57274.68
1637884800,58960.29,59183.48,53569.77,53569.77
1637971200,53736.43,55329.26,53668.36,54815.08
1638057600,54813.02,57393.84,53576.73,57248.46
1638144000,57291.91,58872.88,56792.53,57806.57
1638230400,57830.11,59113.40,56057.28,57005.43
1638316800,56907.96,59041.68,56553.08,57229.83
1638403200,57217.37,57349.23,55895.13,56477.82
1638489600,56509.16,57482.17,52496.59,53598.25
1638576000,53727.88,53904.68,42874.62,49200.70
1638662400,49201.52,49768.15,47857.50,49368.85
1638748800,49413.48,50929.52,47281.04,50582.62
1638835200,50581.83,51934.78,50175.81,50700.09
1638921600,50667.65,51171.38,48765.99,50504.80
1639008000,50450.08,50797.16,47358.35,47672.12
1639094400,47642.14,50015.25,47023.70,47243.30
1639180800,47264.63,49458.21,46942.35,49362.51
1639267200,49354.86,50724.87,48725.85,50098.34
1639353600,50114.74,50205.00,45894.85,46737.48
1639440000,46709.82,48431.40,46424.50,46612.63
1639526400,48379.75,49473.96,46671.96,48896.72
1639612800,48900.46,49425.57,47529.88,47665.43
1639699200,47653.73,48004.89,45618.21,46202.14
1639785600,46219.25,47313.83,45598.44,46848.78
1639872000,46853.87,48089.66,46502.95,46707.02
1639958400,46707.06,47401.72,45579.81,46880.28
1640044800,46886.08,49300.92,46698.77,48936.61
1640131200,48937.10,49544.80,48450.94,48628.51
1640217600,48626.34,51332.34,48065.84,50784.54
1640304000,50806.05,51814.03,50514.50,50822.20
1640390400,50854.92,51176.60,50236.71,50429.86
1640476800,50428.69,51196.38,49623.11,50809.52
1640563200,50802.61,51956.33,50499.47,50640.42
1640649600,50679.86,50679.86,47414.21,47588.86
1640736000,47623.87,48119.74,46201.50,46444.71
1640822400,46490.61,47879.96,46060.31,47178.12
1640908800,47169.37,48472.53,45819.95,46306.45
1640995200,46311.75,47827.31,46288.48,47686.81
1641081600,47680.93,47881.41,46856.94,47345.22
1641168000,47343.54,47510.73,45835.96,46458.12
1641254400,46458.85,47406.55,45752.46,45897.57
1641340800,45899.36,46929.05,42798.22,43569.00
1641427200,43565.51,43748.72,42645.54,43160.93
1641513600,43153.57,43153.57,41077.45,41557.90
1641600000,41561.46,42228.94,40672.28,41733.94
1641686400,41734.73,42663.95,41338.16,41911.60
1641772800,41910.23,42199.48,39796.57,41821.26
1641859200,41819.51,43001.16,41407.75,42735.86
1641945600,42742.18,44135.37,42528.99,43949.10
1642032000,43946.74,44278.42,42447.04,42591.57
1642118400,42598.87,43346.69,41982.62,43099.70
1642204800,43101.90,43724.67,42669.04,43177.40
1642291200,43172.04,43436.81,42691.02,43113.88
1642377600,43118.12,43179.39,41680.32,42250.55
1642464000,42250.07,42534.40,41392.21,42375.63
1642550400,42374.04,42478.30,41242.91,41744.33
1642636800,41744.03,43413.02,40672.82,40680.42
1642723200,40699.61,41060.53,35791.43,36457.32
1642809600,36471.59,36688.81,34349.25,35030.25
1642896000,35047.36,36433.31,34784.97,36276.80
1642982400,36275.73,37247.52,33184.06,36654.33
1643068800,36654.80,37444.57,35779.43,36954.00
1643155200,36950.52,38825.41,36374.91,36852.12
1643241600,36841.88,37148.32,35629.28,37138.23
1643328000,37128.45,37952.88,36211.11,37784.33
1643414400,37780.71,38576.26,37406.47,38138.18
1643500800,38151.92,38266.34,37437.71,37917.60
1643587200,37920.28,38647.26,36733.57,38483.12
1643673600,38481.77,39115.13,38113.66,38743.27
1643760000,38743.71,38834.62,36832.73,36952.98
1643846400,36944.80,37154.60,36375.54,37154.60
1643932800,37149.27,41527.79,37093.63,41500.88
1644019200,41501.48,41847.16,41038.10,41441.16
1644105600,41441.12,42500.79,41244.91,42412.43
1644192000,42406.78,44401.86,41748.16,43840.29
1644278400,43854.65,45293.87,42807.84,44118.45
1644364800,44096.70,44727.80,43232.97,44338.80
1644451200,44347.80,45661.17,43402.81,43565.11
1644537600,43571.13,43810.83,42114.54,42407.94
1644624000,42412.30,42992.55,41852.57,42244.47
1644710400,42236.57,42693.05,41950.94,42197.52
1644796800,42157.40,42775.78,41681.96,42586.92
1644883200,42586.46,44667.22,42491.04,44575.20
1644969600,44578.28,44578.28,43456.69,43961.86
1645056000,43937.07,44132.97,40249.37,40538.01
1645142400,40552.13,40929.15,39637.62,40030.98
1645228800,40026.02,40418.88,39713.06,40122.16
1645315200,40118.10,40119.89,38112.81,38431.38
1645401600,38423.21,39394.44,36950.48,37075.28
1645488000,37068.77,38359.86,36488.93,38286.03
1645574400,38285.28,39122.39,37201.82,37296.57
1645660800,37278.57,38968.84,34459.22,38332.61
1645747200,38333.75,39630.32,38111.34,39214.22
1645833600,39213.08,40005.35,38702.54,39105.15
1645920000,39098.70,39778.94,37268.98,37709.79
1646006400,37706.00,43760.46,37518.21,43193.23
1646092800,43194.50,44793.60,42952.59,44354.64
1646179200,44357.62,45077.58,43432.85,43924.12
1646265600,43925.20,44021.58,41914.75,42451.79
1646352000,42458.14,42479.61,38805.85,39137.61
1646438400,39148.45,39566.34,38777.04,39400.59
1646524800,39404.20,39640.18,38211.65,38419.98
1646611200,38429.30,39430.23,37260.20,38062.04
1646697600,38059.90,39304.44,37957.39,38737.27
1646784000,38742.82,42465.67,38706.09,41982.93
1646870400,41974.07,42004.73,38832.94,39437.46
1646956800,39439.97,40081.68,38347.43,38794.97
1647043200,38794.46,39308.60,38772.54,38904.01
1647129600,38884.73,39209.35,37728.14,37849.66
1647216000,37846.32,39742.50,37680.73,39666.75
1647302400,39664.25,39794.63,38310.21,39338.79
1647388800,39335.57,41465.45,39022.35,41143.93
1647475200,41140.84,41287.54,40662.87,40951.38
1647561600,40944.84,42195.75,40302.40,41801.16
1647648000,41794.65,42316.55,41602.67,42190.65
1647734400,42191.41,42241.16,41004.76,41247.82
1647820800,41246.13,41454.41,40668.04,41078.00
1647907200,41074.11,43124.71,40948.28,42358.81
1647993600,42364.38,42893.51,41877.51,42892.96
1648080000,42886.65,44131.86,42726.16,43960.93
1648166400,43964.55,44999.49,43706.29,44348.73
1648252800,44349.86,44736.00,44166.27,44500.83
1648339200,44505.36,46827.55,44437.29,46820.49
1648425600,46821.85,48086.84,46690.20,47128.00
1648512000,47100.44,48022.29,47100.44,47465.73
1648598400,47456.90,47655.15,46746.21,47062.66
1648684800,47062.15,47512.03,45390.54,45538.68
1648771200,45554.16,46616.24,44403.14,46281.64
1648857600,46285.50,47028.28,45782.51,45868.95
1648944000,45859.13,47313.48,45634.11,46453.57
1649030400,46445.27,46791.09,45235.82,46622.68
1649116800,46624.51,47106.14,45544.81,45555.99
1649203200,45544.36,45544.36,43193.95,43206.74
1649289600,43207.50,43860.70,42899.91,43503.85
1649376000,43505.14,43903.02,42183.29,42287.66
1649462400,42282.08,42786.82,42183.25,42782.14
1649548800,42781.09,43376.38,42021.21,42207.67
1649635200,42201.04,42424.59,39373.06,39521.90
1649721600,39533.71,40617.59,39388.33,40127.18
1649808000,40123.57,41430.05,39712.75,41166.73
1649894400,41160.22,41451.48,39695.75,39935.52
1649980800,39939.40,40617.72,39866.83,40553.46
1650067200,40552.32,40633.68,40078.43,40424.48
1650153600,40417.78,40570.73,39620.89,39716.95
1650240000,39721.20,40986.32,38696.19,40826.21
1650326400,40828.18,41672.96,40618.63,41502.75
1650412800,41501.75,42126.30,40961.10,41374.38
1650499200,41371.52,42893.58,40063.83,40527.36
1650585600,40525.86,40777.76,39315.42,39740.32
1650672000,39738.72,39935.86,39352.20,39486.73
1650758400,39478.38,39845.93,39233.54,39469.29
1650844800,39472.61,40491.75,38338.38,40458.31
1650931200,40448.42,40713.89,37884.98,38117.46
1651017600,38120.30,39397.92,37997.31,39241.12
1651104000,39241.43,40269.46,38941.42,39773.83
1651190400,39768.62,39887.27,38235.54,38609.82
1651276800,38605.86,38771.21,37697.94,37714.88
1651363200,37713.27,38627.86,37585.79,38469.09
1651449600,38472.19,39074.97,38156.56,38529.33
1651536000,38528.11,38630.00,37585.62,37750.45
1651622400,37748.01,39902.95,37732.06,39698.37
